Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight
M,0.5415082480455794,0.49054267796058604,0.173324346873706,2.219029295164509,0.9925677520072745,0.2460079403282172,0.5765015914157883
I,0.6774957375364706,0.6359945196506589,0.15012899541729818,2.196271690946267,0.666564092067787,0.34443882094413053,0.4989551405187235
I,0.7504141683511686,0.5429885361497975,0.22438224074756907,1.3275142469902748,0.641478932726433,0.2804462098049246,0.38022137164721553
I,0.7560998685968827,0.48948873137335447,0.21242816906859202,1.7784004586073419,0.4537981839685782,0.3894392095620206,0.453180152636393
M,0.6954576929726389,0.6140359953491127,0.2213852133763503,1.6425507674465556,0.7995232912214852,0.3127737056182295,0.3765635442633778
M,0.7461215476991971,0.5366740964526333,0.22339853075560184,1.8113318839675365,1.0690067481700163,0.3579745453619647,0.36084928612931205
I,0.6669194348148999,0.6632334436300787,0.21663567564898178,1.4170801713964156,0.7252764173464208,0.2155979462464544,0.4516013578944844
M,0.5670694705984405,0.49031462568179085,0.18754218405335582,1.9921425960566739,1.062469195010142,0.4069672694096341,0.4911570526341387
F,0.6801659878989779,0.6476614484723393,0.2192830724410335,1.285995302327725,0.47512422507194707,0.4559015207873291,0.33311761385496663
I,0.6733407110674449,0.4747873247003302,0.22523992951220956,1.7842076553329367,1.004211520092491,0.3813900553851709,0.3805402123031838
M,0.6447086187548482,0.5699331279351427,0.15706829322646249,2.115860492639071,0.8007178132345405,0.4622627331867614,0.4742597337846236
I,0.5469726653645409,0.5117461535991513,0.19215819303901704,1.811643193663504,0.8714624953248273,0.44283125885252883,0.34495619445715797
M,0.7683694654407466,0.458457033487923,0.14788941023196944,1.5251280092667931,0.6169641216756905,0.4805000700147601,0.40317959382912816
M,0.7701275349795105,0.4606314638824847,0.19751086468505777,2.000954543552254,0.6602517688073396,0.4873047448723323,0.32042742921263495
M,0.7661810425032669,0.48039344917417937,0.17511231711108644,1.3988039441263336,0.3984492957044928,0.2843122962901407,0.5758673701053894
I,0.790188520820478,0.5376379627939114,0.14991047142597141,1.9585638140673443,0.8925842555990732,0.3514456579953934,0.2780680269142587
I,0.5713586381779154,0.5380607320455162,0.15553666717904188,1.608453944640442,0.7840266428528788,0.24161492767816503,0.546312667333982
I,0.5907940398922976,0.5496653185477903,0.17112763613205753,1.9766396759857268,0.7728071143211744,0.2137691632299467,0.3593005606517357
I,0.7427659814108929,0.4304260275840831,0.21536996512544018,1.6912108396307515,0.6459782895207291,0.4512504114718949,0.5803892001850699
I,0.6259619605170169,0.5577794190591202,0.22966214955469383,1.2609425408180919,0.40192942685713484,0.32091890137412277,0.5163344167877139
M,0.7882453828652158,0.44800500248319064,0.17767770274878827,1.5742226038194582,0.8394941613539418,0.2885433279038224,0.4329329031367317
M,0.5789348547984201,0.5258603366159571,0.14547834064984416,1.3565048936535635,0.4539714670976608,0.45550044206156626,0.4319410030296458
I,0.5592747948068003,0.4788972200428768,0.23357289602504455,1.866179894625109,1.0429453430255213,0.4051998994238688,0.4108783445115004
I,0.769170394699179,0.5018737535583222,0.18332858978147687,1.8552334553066365,0.9470779693857647,0.33095913501850127,0.5426525732536469
F,0.7369648134118505,0.44740869467371214,0.18354173195361345,1.5582399749332834,0.3888190563901201,0.2463106328496586,0.4208158614745281
I,0.7363204137305065,0.4727298284775512,0.15743644802825768,1.8613931480686263,0.9266374912865114,0.3713436299432856,0.5602934993023492
M,0.6842995634757625,0.45454379821159613,0.18144706549212997,2.1101351170291673,0.4301977092477236,0.49060573135850144,0.33340687006583986
M,0.7160302519638195,0.47893076767079595,0.1541872135786825,1.5384262221054046,0.8045470024919976,0.33438827805829896,0.3735167205617047
I,0.6946872607157791,0.5823262578810279,0.18025773886019372,1.9378252828721176,0.840633069628173,0.30656777944072683,0.4650027583030979
I,0.742540161667687,0.5784116433175368,0.2230208880055806,2.2559462598104694,0.7223041663150891,0.40562765904813936,0.4473335226558244
I,0.7818912369516189,0.6472923289263994,0.19250764929086034,1.7525247186731239,0.5165993269384741,0.4218319912019186,0.5600710841085723
I,0.5427802377849148,0.48142501084625366,0.19399686387932252,1.7587624287773802,0.6616247379405273,0.28391796612853265,0.43797999119911213
M,0.6365846752994577,0.5917131195324047,0.20103076835492112,1.8101340617681585,0.6914714130733122,0.32938249049939994,0.39928042703915456
M,0.637833172926771,0.637521759901728,0.2251570861721761,1.6790504015619523,0.8533037827047929,0.45712978627527256,0.36108496414505886
I,0.7140652829951981,0.6178124469303545,0.20886316910673713,1.1571249820319325,0.40761395408468065,0.2649788602014087,0.46906248202840783
I,0.6343262699001785,0.5423847471795604,0.21612188711767732,1.9628547163070698,1.0182401527728364,0.433893244870478,0.5065785718848002
I,0.6133072587379089,0.5949512921838265,0.15661392556670792,2.1247279789923237,0.7809143517721004,0.3875727598566254,0.4136734385102852
F,0.6669522711577108,0.4880640945462903,0.14897663080040754,1.6130148186235604,0.38333049067214087,0.1946450718505082,0.4770214033421662
M,0.5414506632259768,0.4807395737746124,0.14646005512197036,1.8669473567940162,1.0033499781466007,0.37300637635089406,0.4793609425186352
I,0.6484349843422031,0.5768323849082589,0.2264673642354657,2.0789893087356957,0.5647436212148373,0.19797231290504846,0.30312355232774457
I,0.5344560659714732,0.5245059486748987,0.16567130886391956,1.2122449522457497,0.7352994722249319,0.19030359701456792,0.28629432963883755
M,0.6013169565777812,0.5658294165016664,0.19593689099669526,1.196956277750658,0.5749553747522727,0.36369893927215924,0.25616288735572573
M,0.6909477899559988,0.5455739609554173,0.23575213589067312,1.456336906212585,0.7665564947364791,0.2496410179765739,0.4381942282613452
I,0.7386031144116407,0.5813436098686966,0.17761740669146744,1.8386530643918122,0.6193360124734019,0.2483371171725305,0.4142085785943099
F,0.7887904016498,0.6069308383135134,0.16222106182446183,1.293056704028256,0.6295369795709886,0.33922407564644896,0.3224293694404653
M,0.7890070793861541,0.4767758933622167,0.21723328355146188,2.0364857163879093,1.0156855414228745,0.43892152855521444,0.5803235822445281
I,0.7736913451668508,0.43227750368027823,0.14549363275723268,1.6473081853217377,0.8178705922859724,0.3605864646894885,0.4636251485938454
I,0.7348444652915032,0.501579190470868,0.16685035091200043,1.8774761847994266,0.899812209167703,0.44596400099898914,0.5287556872096253
M,0.5966225561985479,0.5433327467353443,0.15341419359920605,2.1761299487721457,0.7142517990079524,0.45483956826478844,0.36864054982643896
F,0.7513058341725318,0.5921423350145691,0.21486006097024507,1.7463655275529886,1.0115090450086832,0.30410279665030493,0.41517624190319224
M,0.5862560038444533,0.5805815371215878,0.18992667695325796,1.9969698619976153,1.0393102189953063,0.47761805490076,0.4666024144138325
I,0.6877695887851835,0.6202004290306402,0.18672544742367836,1.9211260743848122,0.754862016431601,0.202034513136093,0.5304350706705505
I,0.5630280143630229,0.5012862868800237,0.2071681379324644,1.8340941405560707,0.7730604199984747,0.32292111251939903,0.3989226784168424
M,0.7657030405207882,0.4304506391214254,0.21733718459003537,1.5690117874555598,0.4729232370487063,0.20713613639985914,0.37795377521271334
M,0.6988999089145884,0.5544974796729939,0.19207766722359643,1.4815625057639068,0.5341055151565306,0.41460390102903255,0.5286380003074507
I,0.7466134727397136,0.601256733410281,0.1722359106333481,1.618445410101912,0.6163470428719214,0.4108628777927781,0.3243534529965404
I,0.6896830273982615,0.5543404016675302,0.2016874144905151,1.2649281776319636,0.5389930276502768,0.40150049497068313,0.32240619914402197
I,0.7545219711102588,0.5700375718400162,0.20537753751026086,1.5361292870534904,0.691800103268064,0.23356563302940403,0.5735802427927853
I,0.743998194264627,0.4863030706939459,0.1767350894028933,2.083119620712963,0.9249633885672114,0.20854442738493806,0.5051323703801607
M,0.5617380771864317,0.5491649102019089,0.23178653821316744,1.894974978060956,0.8501035030190877,0.2941433131333747,0.5543725884867313
M,0.7131777168855687,0.584949078331725,0.16091311699952346,1.6685231274086743,0.7105990492969235,0.45273948575302475,0.494283584722241
M,0.6761545314902572,0.5268046940608819,0.19499621291662422,1.902465863980901,0.9268168972376098,0.41893672644129454,0.5524602432814096
I,0.5755174122662696,0.5452428699862637,0.14776326718650148,1.2477317868663549,0.6117778000916525,0.2671508475785984,0.3543677771554119
M,0.7732287921223484,0.534022702588201,0.22150888125950924,1.4335188046769922,0.4305638449891517,0.2291842915842415,0.544495868518476
I,0.7923701407327131,0.608646540259211,0.2345876669824445,2.040999501670298,0.8145275580005413,0.29020288961105967,0.5131262310840539
M,0.6118884335082402,0.4595024460820021,0.20329702552206014,1.7993558065988609,0.9991819782238338,0.3279629144063406,0.43121704698557306
F,0.7761653894383442,0.4385580092684857,0.22088554469508212,1.9335053706638625,0.9666188020453597,0.25145620699237065,0.26235193902346
M,0.8008014644349494,0.6011819793537917,0.207146857758564,1.9361059904194724,1.0097527368314723,0.3466329402209358,0.570625994179164
I,0.5467323984962877,0.5248043771480746,0.22681583002679348,1.9437077488928194,1.0231778065537953,0.44601106041374294,0.42638988492383856
I,0.6516306284198289,0.5535886057407092,0.15273036011848445,1.4653839778500457,0.7889134064145398,0.18911116263454497,0.45400770674471636
M,0.7696390257163936,0.42661359512630004,0.1867844309308504,1.87477709629352,1.0425927043046133,0.3427819054962554,0.48803796813744876
M,0.630748073070882,0.6216705285505253,0.18995049270717881,1.8839133485920123,0.9895631410147253,0.44145787774084005,0.44666593018652045
M,0.683398370519317,0.49784428601393593,0.16397083043981128,1.725900770946525,0.9770192554927924,0.36111728984202807,0.3730183479024703
I,0.6774588293125641,0.6155191893154944,0.22620849785965652,1.9765873953167001,0.5577633698102636,0.3243197546881074,0.5269301460150511
F,0.5861993505978966,0.5225387343640671,0.15866780663544464,1.7596365101696905,0.7279907194538258,0.4237378466790193,0.572608219761743
I,0.6184617168942013,0.4538262893196547,0.2211211622495872,1.946530608205133,1.0571613251691105,0.469353296358158,0.38832909012656225
I,0.7380001656408022,0.4643927155469547,0.2013010684355086,1.7042973758384128,0.7553884804794697,0.23714436223369084,0.5239314617806475
M,0.7892613709858778,0.5221669143494758,0.19549456197308743,1.6686819812352145,0.6360398217243779,0.4787842979453464,0.5497896704043987
